Date,quarter :After_Differencing,realgdp :After_Differencing,realcons :After_Differencing,realinv :After_Differencing,realgovt :After_Differencing,realdpi :After_Differencing,cpi :After_Differencing,m1 :After_Differencing,tbilrate :After_Differencing,unemp :After_Differencing,pop :After_Differencing,infl :After_Differencing,realint :After_Differencing
1983-10-01,0.0,-22.793000000000575,24.90000000000009,-23.948999999999955,-14.246999999999957,20.100000000000364,7.105427357601002e-15,0.6000000000000227,-0.7700000000000005,-0.09999999999999964,-0.11199999999999477,2.0,-2.74
1984-01-01,-4.0,67.1840000000002,-8.700000000000273,53.986999999999966,18.557999999999993,-13.799999999999727,-7.105427357601002e-15,2.5999999999999943,0.5099999999999998,-0.20000000000000018,-0.10300000000000864,0.0,0.4900000000000001
1984-04-01,4.0,27.826999999999316,17.40000000000009,-2.7140000000000555,6.228999999999928,10.499999999999545,0.0,-2.299999999999983,0.6300000000000003,0.10000000000000053,0.04099999999999682,0.0,0.6499999999999999
1984-07-01,0.0,-62.92999999999938,-9.899999999999636,-25.872999999999934,-36.63799999999992,37.30000000000018,0.10000000000000853,2.9999999999999716,0.2999999999999998,-8.881784197001252e-16,0.07300000000003593,0.9500000000000002,-0.6599999999999999
1984-10-01,0.0,32.64100000000053,25.099999999999454,-5.341000000000008,26.781000000000006,67.40000000000009,0.09999999999999432,0.30000000000001137,0.010000000000000231,-0.1999999999999993,-0.0770000000000266,-0.03000000000000025,0.039999999999999925
1985-01-01,-4.0,44.576999999999316,-14.399999999999636,35.41599999999994,9.873999999999967,-95.70000000000027,0.5,-5.300000000000011,0.27000000000000046,0.0,-0.07100000000002638,3.65,-3.38
1985-04-01,4.0,-65.21500000000015,-58.5,-8.366999999999962,-16.10300000000001,-4.699999999999818,-0.5,3.6000000000000227,0.3199999999999994,0.20000000000000018,0.05400000000003047,-9.26,9.58
1985-07-01,0.0,-82.72399999999925,12.899999999999636,-56.60799999999995,-13.331000000000017,-17.299999999999727,0.8999999999999986,-3.3000000000000114,-0.33999999999999986,-8.881784197001252e-16,0.07699999999999818,12.63,-12.97
1985-10-01,0.0,73.11699999999928,-20.599999999999454,51.26599999999996,21.41300000000001,26.299999999999727,-0.20000000000000284,3.3000000000000114,-1.2500000000000009,0.10000000000000053,-0.10900000000000887,-10.0,8.75
1986-01-01,-4.0,-90.23099999999977,-18.400000000000546,-67.86400000000003,14.592000000000041,-101.09999999999991,0.10000000000000853,-1.400000000000034,0.5000000000000009,0.2999999999999998,-0.027999999999991587,2.6500000000000004,-2.1500000000000004
1986-04-01,4.0,56.003999999999905,38.600000000000364,39.89499999999998,-15.735000000000014,25.399999999999636,-0.10000000000000853,-1.2999999999999545,-0.03000000000000025,-0.1999999999999993,0.06400000000002137,-1.6700000000000017,1.6500000000000004
1986-07-01,0.0,-61.23899999999958,2.099999999999909,-32.30199999999991,3.2749999999999773,42.500000000000455,0.5000000000000071,0.8999999999999773,0.1800000000000006,0.29999999999999893,0.10399999999995657,4.8000000000000025,-4.640000000000001
1986-10-01,0.0,29.487999999999374,-59.29999999999973,41.063999999999965,1.1809999999999832,-27.700000000000273,-0.4000000000000057,-1.400000000000034,-1.4700000000000006,0.6000000000000005,-0.1169999999999618,-7.190000000000001,5.73
1987-01-01,-4.0,-39.86499999999978,72.39999999999964,-110.72800000000007,-9.162999999999954,2.300000000000182,-0.5999999999999943,0.7000000000000455,-0.22999999999999954,0.5999999999999996,-0.058000000000021146,-1.2599999999999998,1.0399999999999996
1987-04-01,4.0,95.69200000000001,26.300000000000182,87.96700000000004,1.648999999999944,181.5,0.29999999999999716,5.199999999999989,1.4699999999999998,-0.8999999999999986,0.1980000000000075,6.91,-5.46
1987-07-01,0.0,44.73900000000049,-6.800000000000182,57.444000000000074,16.081000000000074,-218.10000000000036,-0.10000000000000142,-5.800000000000011,0.6599999999999993,-1.1000000000000014,-0.006000000000028649,-3.0300000000000002,3.6999999999999997
1987-10-01,0.0,-17.20300000000043,-11.300000000000182,-26.123000000000104,-10.852000000000032,88.10000000000036,0.0,1.3000000000000114,-1.709999999999999,0.20000000000000107,-0.10599999999996612,0.7599999999999998,-2.4699999999999998
1988-01-01,-4.0,48.96899999999914,31.200000000000273,40.75100000000009,-5.878000000000043,17.59999999999991,-0.5999999999999943,3.3000000000000114,0.6600000000000001,-0.40000000000000124,-0.07500000000001705,-4.249999999999999,4.91
1988-04-01,4.0,-74.86799999999857,-34.899999999999636,-29.97300000000007,3.5370000000000346,-23.800000000000182,0.5999999999999943,-3.8000000000000114,0.7199999999999998,0.5,0.07400000000001228,8.59,-7.87
1988-07-01,0.0,-13.15900000000056,5.099999999999454,-23.839000000000055,-0.35499999999996135,3.300000000000182,0.0,2.3000000000000114,-0.6000000000000005,0.20000000000000107,0.10200000000000387,-4.330000000000001,3.7300000000000004
1988-10-01,0.0,12.30199999999968,8.600000000000364,3.119000000000142,2.6649999999999636,-6.799999999999727,-0.09999999999999432,1.5,-0.2499999999999991,-8.881784197001252e-16,-0.07400000000001228,-0.6799999999999988,0.4299999999999998
1989-01-01,-4.0,22.83600000000024,-4.800000000000182,26.047999999999888,2.819999999999993,-24.600000000000364,0.4999999999999929,1.3999999999999773,0.5099999999999989,-0.39999999999999947,-0.030000000000001137,4.049999999999999,-3.54
1989-04-01,4.0,44.10600000000068,-20.200000000000273,19.64300000000003,4.0919999999999845,41.20000000000027,-0.5,-3.5,0.4300000000000006,-0.10000000000000053,0.05000000000001137,-6.7299999999999995,7.16
1989-07-01,0.0,-8.579000000000633,14.200000000000273,-12.005999999999972,-5.275999999999954,14.699999999999818,7.105427357601002e-15,2.0,0.3000000000000007,0.20000000000000107,0.10999999999998522,3.3900000000000006,-3.09
1989-10-01,0.0,-96.91800000000057,19.90000000000009,-58.65899999999999,-7.93100000000004,21.399999999999636,0.29999999999999716,1.8000000000000114,-0.3800000000000008,-0.10000000000000142,-0.09199999999998454,1.919999999999999,-2.3
1990-01-01,-4.0,19.74000000000069,-32.40000000000009,34.870000000000005,6.751000000000033,-55.19999999999982,0.09999999999999432,-2.5,-0.2400000000000002,8.881784197001252e-16,-0.0589999999999975,-1.3499999999999996,1.1099999999999999
1990-04-01,4.0,196.5520000000006,56.40000000000009,35.80199999999991,10.321999999999946,21.800000000000182,0.4000000000000057,2.2000000000000455,0.2400000000000002,0.0,0.07999999999998408,1.8100000000000005,-1.58
1990-07-01,0.0,-159.4330000000009,-61.90000000000009,-25.951999999999884,-10.218999999999994,-13.299999999999272,-7.105427357601002e-15,-2.000000000000057,0.54,0.2999999999999998,0.09199999999998454,-2.5500000000000007,3.1100000000000003
1990-10-01,0.0,20.190999999999804,14.400000000000091,-5.761000000000081,2.7500000000001137,-1.0000000000009095,-0.19999999999998863,-0.39999999999997726,0.45999999999999996,-0.09999999999999964,-0.09199999999995612,-1.1500000000000004,1.5999999999999992
1991-01-01,-4.0,-66.19499999999971,-11.000000000000455,-18.36999999999989,-3.841000000000122,13.399999999999636,0.6999999999999886,4.099999999999966,-0.9799999999999995,0.09999999999999964,-0.02100000000004343,5.210000000000001,-6.1899999999999995
1991-04-01,4.0,-4.257999999999811,-21.099999999999454,-1.7630000000001473,5.774000000000001,-75.89999999999873,0.30000000000001137,-0.19999999999998863,-0.5199999999999996,-0.20000000000000018,0.04400000000003956,-2.530000000000001,2.01
1991-07-01,0.0,36.44800000000032,39.09999999999991,-14.021999999999935,-7.323999999999955,53.99999999999909,-0.20000000000000284,-5.599999999999966,1.3099999999999987,0.40000000000000036,0.12899999999996226,-2.7799999999999976,4.1000000000000005
1991-10-01,0.0,-25.757000000000517,-26.800000000000182,0.9930000000000518,0.7019999999999982,9.800000000000182,0.5999999999999943,1.3999999999999773,0.2599999999999998,-0.20000000000000018,-0.09599999999997522,4.229999999999997,-3.9900000000000007
1992-01-01,-4.0,2.811999999999898,-16.699999999999818,9.22199999999998,17.095000000000027,-22.100000000000364,0.10000000000000853,-7.0,0.3600000000000012,0.39999999999999947,-0.03999999999999204,-2.759999999999998,3.1300000000000003
1992-04-01,4.0,-140.0659999999998,-79.60000000000036,-64.77100000000007,-3.20900000000006,-71.99999999999909,-1.200000000000017,12.199999999999989,-7.66,0.6000000000000005,0.0549999999999784,-6.26,-1.4000000000000001
1992-07-01,0.0,110.33800000000065,126.00000000000045,16.311000000000035,-21.382999999999925,103.69999999999891,0.4000000000000199,4.800000000000011,8.29,-0.5999999999999996,0.02600000000001046,7.999999999999998,0.29
1992-10-01,0.0,117.59899999999925,10.199999999999818,120.90600000000006,9.440999999999917,44.80000000000109,0.3999999999999915,-12.699999999999989,1.9700000000000006,-0.7000000000000002,-0.17099999999999227,-0.11999999999999744,2.09
1993-01-01,-4.0,15.41399999999976,-29.199999999999818,5.127999999999929,9.650000000000091,-98.40000000000055,-0.6000000000000085,13.799999999999955,-5.210000000000001,0.2999999999999998,-0.05400000000003047,-4.620000000000003,-0.5999999999999996
1993-04-01,4.0,-170.17899999999918,-20.800000000000182,-109.72199999999998,5.433999999999855,10.5,0.5000000000000142,-16.599999999999966,2.1800000000000015,0.0,0.09700000000003683,5.030000000000003,-2.8400000000000003
1993-07-01,0.0,120.3109999999997,15.5,84.85299999999995,-17.57199999999989,96.29999999999927,-0.5,2.0,-2.130000000000001,0.0,0.11199999999996635,-4.420000000000002,2.3
1993-10-01,0.0,-147.51100000000042,-44.5,-78.19099999999992,6.884999999999991,-87.79999999999927,-0.9000000000000057,12.800000000000011,-2.5,0.7999999999999989,-0.1589999999999634,-1.5500000000000007,-0.96
1994-01-01,-4.0,-22.60699999999997,53.59999999999991,-49.35000000000002,-5.317000000000007,-3.7999999999992724,-0.4000000000000057,-9.899999999999977,4.869999999999999,-0.1999999999999975,-0.02800000000002001,2.230000000000001,2.6399999999999997
1994-04-01,4.0,129.47000000000025,-10.800000000000182,79.92499999999995,4.442000000000007,25.99999999999909,1.9000000000000057,-3.500000000000057,-2.599999999999998,-1.7763568394002505e-15,0.0549999999999784,9.590000000000002,-12.19
1994-07-01,0.0,-54.44499999999971,15.700000000000273,-7.460999999999899,3.606999999999971,-11.399999999999636,-1.9000000000000057,15.600000000000023,-2.8900000000000023,-0.09999999999999964,0.08500000000003638,-15.8,12.91
1994-10-01,0.0,27.335000000000036,41.20000000000027,-52.820000000000164,8.970000000000027,-4.0000000000009095,-0.799999999999983,-3.8000000000000114,3.7300000000000013,0.29999999999999893,-0.1220000000000141,4.67,-0.9500000000000011
1995-01-01,-4.0,68.38799999999992,-32.000000000000455,83.07500000000016,-10.370999999999981,20.00000000000091,1.09999999999998,3.3000000000000114,0.40000000000000036,-1.0999999999999979,-0.046999999999997044,7.75,-7.329999999999999
1995-04-01,4.0,60.57999999999902,40.40000000000009,40.08199999999988,5.8829999999999245,-2.5,0.10000000000000853,-1.3999999999999773,0.2099999999999982,-1.7763568394002505e-15,0.06699999999997885,-4.11,4.3100000000000005
1995-07-01,0.0,-13.74999999999909,-7.199999999999363,-14.696999999999889,4.641000000000076,35.899999999999636,0.0,-5.199999999999989,-0.16999999999999815,-0.3999999999999986,0.0740000000000407,-0.41000000000000014,0.2499999999999991
1995-10-01,0.0,8.256999999999607,-6.300000000001091,31.924999999999955,-41.305000000000064,27.200000000000728,0.29999999999999716,-1.5000000000000568,-0.40000000000000036,-0.20000000000000107,-0.12200000000004252,1.1799999999999997,-1.5999999999999996
1996-01-01,-4.0,-5.415999999999258,-29.599999999999454,7.846000000000004,28.65300000000002,7.899999999998727,-0.09999999999999432,2.0,0.6399999999999988,0.3000000000000007,-0.023999999999972488,-1.5999999999999996,2.25
1996-04-01,4.0,-11.360000000000582,24.699999999999818,-56.25800000000004,14.766000000000076,-20.299999999999272,-0.4000000000000057,-4.0,-0.02999999999999936,0.1999999999999993,0.05500000000000682,-1.12,1.0899999999999999
1996-07-01,0.0,-47.58100000000013,-27.599999999999454,-8.92999999999995,-22.749000000000137,-6.799999999999272,0.20000000000000284,-3.099999999999909,-0.2599999999999998,0.3000000000000007,0.11899999999997135,2.31,-2.5699999999999994
1996-10-01,0.0,-9.82799999999952,24.0,-38.144000000000005,24.53300000000013,-29.30000000000109,-0.3999999999999915,10.499999999999886,-2.299999999999999,-8.881784197001252e-16,-0.13599999999999568,-2.27,-0.020000000000000462
1997-01-01,-4.0,9.089999999999236,17.399999999999636,-15.622000000000071,-14.657000000000039,-60.399999999999636,0.6999999999999886,0.10000000000002274,2.1599999999999984,0.10000000000000053,-0.05999999999997385,4.15,-2.0100000000000002
1997-04-01,4.0,-5.941999999999098,-33.900000000000546,47.62600000000009,9.579999999999927,113.19999999999982,-0.5999999999999943,5.300000000000068,-1.1899999999999995,0.0,0.13399999999998613,-4.89,3.71
1997-07-01,0.0,49.10999999999967,45.00000000000091,-26.43200000000013,6.8700000000000045,-132.69999999999982,0.09999999999999432,-1.1368683772161603e-13,1.04,-0.09999999999999964,0.08099999999998886,2.63,-1.5899999999999994
1997-10-01,0.0,-53.78400000000056,-75.50000000000091,46.899000000000115,-24.059999999999945,85.19999999999982,0.6000000000000085,-5.099999999999909,0.04999999999999982,-0.10000000000000053,-0.12199999999998568,1.8199999999999998,-1.7700000000000005
1998-01-01,-4.0,14.444000000000415,28.30000000000109,-38.466999999999985,-3.6219999999999573,8.700000000000728,-2.6000000000000085,6.0,-0.5899999999999999,0.20000000000000018,-0.06900000000001683,-11.69,11.1
1998-04-01,4.0,-38.6269999999995,10.99999999999909,-19.478000000000065,27.1099999999999,-2.2000000000007276,2.0,9.699999999999932,0.08000000000000007,0.20000000000000018,0.10100000000002751,16.84,-16.759999999999998
1998-07-01,0.0,39.76899999999932,32.600000000000364,-8.186999999999898,5.227000000000089,-31.899999999999636,-0.09999999999999432,-4.699999999999932,-0.25,-0.40000000000000036,0.06599999999997408,-7.700000000000001,7.449999999999999
1998-10-01,0.0,-33.57199999999921,-53.30000000000018,31.07799999999986,-40.53499999999997,-24.600000000000364,0.5,10.700000000000045,0.8800000000000008,0.0,-0.11299999999999955,2.1600000000000006,-1.2899999999999996
1999-01-01,-4.0,5.250999999999294,-35.99999999999909,26.619000000000028,16.67499999999984,29.699999999999818,0.09999999999999432,-21.600000000000136,0.03999999999999915,0.0,-0.04199999999997317,-1.4700000000000006,1.5299999999999996
1999-04-01,4.0,36.83100000000013,71.49999999999909,-26.715999999999894,6.139000000000124,-91.29999999999927,-0.20000000000000284,-14.599999999999909,-0.11000000000000032,-0.09999999999999964,0.08399999999997476,-1.0599999999999992,0.9500000000000002
1999-07-01,0.0,-13.443000000000211,-10.100000000000364,-0.3690000000001419,-9.873000000000047,153.59999999999945,0.10000000000000853,14.100000000000023,0.46000000000000085,0.0,0.09000000000000341,1.0599999999999996,-0.6200000000000001
1999-10-01,0.0,62.41600000000017,-42.29999999999927,72.97000000000014,10.821000000000026,-18.299999999999272,-0.20000000000000284,-13.200000000000045,-0.9500000000000011,0.20000000000000018,-0.10699999999999932,-1.0500000000000003,0.10000000000000009
2000-01-01,-4.0,-86.88599999999951,70.39999999999964,-131.50700000000006,-33.278999999999996,-7.900000000000546,0.20000000000000284,11.899999999999977,0.4300000000000006,-0.10000000000000053,-0.07099999999999795,1.4000000000000004,-0.9500000000000002
2000-04-01,4.0,57.70299999999952,-45.79999999999927,81.04199999999992,13.745000000000005,-16.800000000000182,0.09999999999999432,1.3999999999999773,0.7200000000000006,0.0,0.11199999999999477,-0.3700000000000001,1.08
2000-07-01,0.0,-57.07999999999993,3.399999999999636,-17.11399999999992,2.1359999999999673,-9.0,0.10000000000000853,-11.399999999999977,0.019999999999998685,0.20000000000000018,0.09600000000003206,0.0,0.02000000000000024
2000-10-01,0.0,62.70799999999963,19.99999999999909,6.821000000000026,28.555000000000064,7.800000000000182,-0.10000000000000853,0.5000000000001137,0.07000000000000028,-0.20000000000000018,-0.14100000000004798,-0.6800000000000006,0.75
2001-01-01,-4.0,-29.29699999999957,-40.89999999999873,25.436999999999898,-38.861000000000104,13.899999999999636,0.5999999999999943,-8.900000000000091,-0.16999999999999904,0.10000000000000053,-0.03399999999996339,2.3000000000000007,-2.4800000000000004
2001-04-01,4.0,-14.199000000000524,4.199999999998909,-50.82599999999991,33.29200000000003,-88.49999999999909,-0.4999999999999858,5.099999999999909,-1.1600000000000001,0.09999999999999964,0.12399999999999523,-3.6100000000000003,2.47
2001-07-01,0.0,3.9640000000008513,30.600000000001273,0.07300000000009277,-9.706999999999994,60.79999999999927,-0.5,10.20000000000016,0.129999999999999,0.09999999999999964,0.103999999999985,0.0600000000000005,0.06000000000000005
